0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,1.000000000000000000e+00,nan,-8.568829972206948753e+00,-4.121229429149577328e+01,-2.481115052549560573e+01,-4.972394790712662882e+01,1.673784897694832852e+00,-3.163080751504075039e+01,-6.693445476510409442e+00,-4.065535422558770051e+01,2.873290404988782853e+00,-4.839552030396772864e+01,7.826105631139088636e-01,6.575053771896854915e-02,1.142750126778302233e+00,-1.835161382625856819e+00,-3.980926515642306818e+00,-3.194202125461621522e-01,5.371647870840745576e-01,2.722155697349265324e+00,-1.132829427535583022e+00,-5.525532972187008340e+01,-7.239131603001587312e-01,1.038137008093494157e-01,5.397946798447379457e-01,3.291268731185832053e+01,-4.587844969286299346e+01,1.659046103555215623e+01,-5.302831778865879642e+01,4.472038141386576626e+01,-3.817686505015498000e+01,3.320548672800364187e+01,-4.561826197639440039e+01,1.620904330872061649e+00,-4.993071052004314936e+01,4.871356486742112191e-01,3.270954494221633979e-01,1.452961220240205353e+00,-2.322437049632617878e+00,3.871877993593986389e+01,-3.836959684196863396e-01,4.527004056780352115e-01,2.794760275610018496e+00,-1.623111276855748519e+00,-4.155314174928675186e+01,-8.922756680057174483e-01,1.678175234248243872e-02,4.106467184524277281e-01,3.019809507781351243e+01,-1.151716479898249617e+02,2.496107963829521381e+01,-1.327685823125436002e+02,3.815145333612111500e+01,-9.960714255553190810e+01,2.979354059039496860e+01,-1.178612238031653874e+02,8.331653974557809983e-01,-1.168379787847365208e+02,1.026228654326421241e-01,8.695662192663378143e-01,4.662592464321536845e+00,-2.793848546592545556e+00,3.578579217099860443e+01,-9.073106192903437339e-01,3.340001580017813027e-02,7.475012819800340713e-01,-1.844657681362102120e-01,8.952868563857240503e+00,-4.863579363444216486e-01,4.061123265303152596e-01,1.913335566232766682e-01,3.720190228839041424e+01,-9.621281520632001616e+01,1.767808239619993671e+00,-1.344144143248012426e+02,7.141030466359582363e+01,-6.629323251431723918e+01,3.488011868283296479e+01,-9.122974749571314135e+01,1.013410685097735353e+01,-1.164810289082747232e+02,6.219791163080062857e-01,2.626043609309500204e-01,7.365963700307391449e+00,-4.948253662380523110e+00,4.709840961315146046e+01,-2.437002349401377610e-01,6.928105139956619585e-01,1.136947001076179298e+01,-1.033802626779540379e+00,-6.226315880175772577e+01,-8.295666808402648584e-01,8.226953700338571207e-02,4.017696027969818728e-01,-4.924663121185787418e+01,-3.508567121412880851e+01,-6.467704750176578443e+01,-3.974900309171448498e+01,-3.814721805044882075e+01,-2.984521107559706365e+01,-4.740639958724148073e+01,-3.555776439040170089e+01,9.226630341196954133e-01,-3.739232879942804999e+01,4.225060164330533552e-01,4.039520316422142709e-01,9.896486029366369230e-01,-1.971440774744409596e+00,-4.431802927499685296e+01,-3.359375423177429210e-01,5.150496396556047962e-01,2.763711717453083860e+00,-2.319923323840275220e+00,-1.306426981941066288e+02,-8.632938771951763623e-01,2.675542545503373920e-02,6.781404284594021448e-01,-6.829412264210309047e+01,-1.020489259218046669e+02,-8.791690704283628577e+01,-1.145026422650276743e+02,-5.302492956012098801e+01,-9.457647023396835095e+01,-6.719280719111478106e+01,-1.011873276398688120e+02,1.763911776801481368e+00,-1.064587053638083773e+02,4.223539267808068542e-01,4.041394561884239511e-01,1.892801530983173164e+00,-1.544669188770569024e+00,-6.443244967017666625e+01,-1.948807333264568620e-01,7.113795389972519256e-01,3.887129164955951843e+00,-1.704739341437780498e+00,-2.422609414124732439e+02,-8.982386300831823878e-01,1.500617596641310759e-02,4.170644142743044069e-01,-4.475214605640809395e+01,-9.538597450213485729e+01,-5.134436820535043466e+01,-1.044675563930688327e+02,-3.818448856436518923e+01,-8.295484634916411437e+01,-4.478687539892097647e+01,-9.541886855418977120e+01,3.747574375914545897e+00,-1.047549104419212256e+02,8.719564982150270760e-01,2.354306206078707331e-02,1.052088065227215763e+00,7.670707393354225800e-01,-4.666982290474665263e+01,2.555159873643157442e-01,6.250671364776947403e-01,1.451196271012195060e+00,-4.226512417968084079e-02,-4.878364611374069426e+01,-6.050903874469796412e-02,9.093472140789655711e-01,3.486064274658901563e-01,-2.238009654959272510e+01,-1.534914115785634863e+02,-4.970785382157186660e+01,-1.642587783432638275e+02,-1.517926384954033869e+00,-1.426427273289549191e+02,-2.075120568002433430e+01,-1.534880233500256566e+02,3.469328208060324048e+00,-1.621647320987142962e+02,7.918570433318637969e-01,6.047649592221229081e-02,1.337830664941288994e+00,-1.062838889056782810e+00,-1.972299932695076663e+01,-1.028340249902962023e-01,8.462926890250729306e-01,5.140342797305435418e+00,-1.120795703924247766e+00,-1.944126112361152252e+02,-4.751103143523716099e-01,3.409578091563397750e-01,1.037882698642090373e+00,6.104176063303756727e+00,-1.556965836519434845e+02,-1.984231337474769319e+01,-1.675851717102920020e+02,2.656371173669536034e+01,-1.442623005700442320e+02,7.502808568487874474e+00,-1.551486788621363360e+02,3.942954154386065113e+00,-1.655539690379086437e+02,8.289532643322399252e-01,4.138332271709924820e-02,1.330210540603270486e+00,-1.027456102468706556e+00,8.672816319475522562e+00,-1.020697489999300295e-01,8.474270697475007053e-01,5.006821122602959306e+00,-1.114746864380879332e+00,-1.674581023575155143e+02,-5.267465643477127202e-01,2.829562160984030461e-01,8.994456288312425718e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.090403967161978471e+01,-1.515674624738245200e+02,-7.795636219871001060e+01,-1.609891378042445353e+02,-2.809942632147306796e+01,-1.409782600597391422e+02,-5.066841661205055658e+01,-1.518201678522720499e+02,3.230361289612684761e+00,-1.596433656978562396e+02,7.759093431326647972e-01,6.969839578254266588e-02,1.313204587108744326e+00,-1.391521258860026755e+00,-4.742523652446971738e+01,-1.290429717573945700e-01,8.075099598607817786e-01,5.346617233058524654e+00,-1.231426141818547038e+00,-2.375481752109889158e+02,-4.754370200257618806e-01,3.405784475459416871e-01,1.139316888388493654e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.408969473403137940e+00,7.758760999284155524e+00,3.383146195037055382e+00,5.032366435832501317e+00,1.164703559883805006e+01,1.153014171428245760e+01,1.155978871398856533e+01,6.684974905165819159e+00,2.914844607842239088e-01,7.030049847323596168e+00,2.223866736863558957e-01,6.719191485273184883e-01,6.389440102205445893e-01,-6.570985216499853898e-01,1.105171577752810208e+01,-3.459293632342776981e-01,5.018041412114172539e-01,8.911206902964770027e-01,-8.057729649547659689e-02,1.003414945887999821e+01,-5.560019023526836107e-02,9.166856553372290106e-01,7.234926012128234385e-01,-9.919744925483096054e+00,8.604265195665250943e+00,-1.158265925661899942e+01,5.088272206706925260e+00,-5.022201750218943772e+00,1.156910634246765568e+01,-1.074619033633880250e+01,9.162617023464092014e+00,-1.293577252483903706e-01,8.927659508786227605e+00,-1.010710634678755881e-01,8.489096434410972059e-01,6.366575503083705678e-01,-5.518698239175257036e-01,-8.540070365689281573e+00,-4.067565212424287258e-01,4.235143278016736401e-01,6.197236677815082251e-01,-3.792266471122194282e-01,-6.656778284466598805e+00,-3.577356795628670039e-01,4.862870596173717308e-01,4.949611438265511532e-01,2.352390603349316223e+01,4.154250539774651863e+00,1.502679356533724153e+01,9.910568473194381056e-02,3.146817254522423823e+01,9.845345073839602890e+00,2.487933862481973790e+01,2.547100803324076068e+00,6.164639808282673661e-01,2.613090587703983392e+00,2.909940143916773247e-01,5.758293036271751042e-01,1.013399580250628595e+00,-1.732449654664360628e+00,2.785503017015406257e+01,-4.952891583502989636e-01,3.178162886061328685e-01,1.519342599128200577e+00,-8.926158691334586948e-01,2.723205598965225249e+01,-5.406129602498026543e-01,2.680809728871273445e-01,6.945192663435256764e-01,-2.375402322168839575e+01,6.671139638636283564e+00,-3.478948356944565745e+01,3.325546309893676167e+00,-1.656166109298049349e+01,1.159451805650146206e+01,-2.235722600696229279e+01,5.901023527222198695e+00,4.819029046110411829e-01,5.466382377108680579e+00,2.408779597429080155e-01,6.456711939385884058e-01,9.708515316502250858e-01,-1.601567226573944236e+00,-1.975010515525353583e+01,-3.859893833135263352e-01,4.497697803292445839e-01,1.913849178012535290e+00,-1.682990212347373449e+00,-1.252656050466093696e+01,-8.114733409054282198e-01,4.996311613415972686e-02,6.060098695178445238e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
